2025-12-22 15:59:47.4|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S05], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 15:59:51.3|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=5&limit=100&offset=600
2025-12-22 15:59:51.4|Debug|ReleaseSearchService|Total of 8 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S05], Offset: 600, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 15:59:51.6|Debug|ReleaseSearchService|Total of 32 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S05], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 15:59:51.6|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S05], Offset: 600, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 15:59:53.3|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S05], Offset: 700, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 15:59:53.3|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=5&limit=100&offset=700
2025-12-22 15:59:53.6|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S05], Offset: 700, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 15:59:55.3|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S05], Offset: 800, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 15:59:55.3|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=5&limit=100&offset=800
2025-12-22 15:59:55.9|Debug|ReleaseSearchService|Total of 48 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S05], Offset: 800, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:00:43.2|Debug|Api|[GET] /api/v1/system/status: 200.OK (0 ms)
2025-12-22 16:00:43.3|Debug|Api|[GET] /api/v1/history/since?date=2025-12-21T00%3A00%3A00.000000Z: 200.OK (56 ms)
2025-12-22 16:00:43.3|Debug|Api|[GET] /api/v1/indexerstats?startDate=2025-12-22T00%3A00%3A00.000000Z&endDate=2025-12-23T00%3A00%3A00.000000Z: 200.OK (17 ms)
2025-12-22 16:01:18.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:18.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:18.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:18.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=0
2025-12-22 16:01:18.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=0
2025-12-22 16:01:18.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=0
2025-12-22 16:01:18.4|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:18.7|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:18.8|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:20.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:20.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=100
2025-12-22 16:01:20.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:20.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:20.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=100
2025-12-22 16:01:20.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=100
2025-12-22 16:01:20.3|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:20.5|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:20.6|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:22.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:22.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:22.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=200
2025-12-22 16:01:22.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=200
2025-12-22 16:01:22.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:22.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=200
2025-12-22 16:01:22.3|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:22.6|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:23.4|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:24.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:24.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:24.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:24.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=300
2025-12-22 16:01:24.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=300
2025-12-22 16:01:24.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=300
2025-12-22 16:01:24.3|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:24.5|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:25.0|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:26.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:26.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=400
2025-12-22 16:01:26.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:26.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=400
2025-12-22 16:01:26.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:26.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=400
2025-12-22 16:01:26.3|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:26.5|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:27.6|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:28.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:28.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:28.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=500
2025-12-22 16:01:28.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:28.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=500
2025-12-22 16:01:28.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=500
2025-12-22 16:01:28.3|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:28.5|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:28.6|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:30.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 600, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:30.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 600, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-12-22 16:01:30.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-12-22 16:01:30.2|Debug|Newznab|Downloading Feed https://api.nzb.su/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5050,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=600
2025-12-22 16:01:30.2|Debug|Newznab|Downloading Feed https://api.nzbgeek.info/api?t=tvsearch&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&tvdbid=79169&tvmazeid=530&rid=5145&season=6&limit=100&offset=600
2025-12-22 16:01:30.2|Debug|Newznab|Downloading Feed https://drunkenslug.com/api?t=tvsearch&extended=1&cat=5070,5080,5020,5040,5999,5030,5060,5045,5000&apikey=(removed)&tvdbid=79169&tmdbid=1400&imdbid=0098904&tvmazeid=530&rid=5145&season=6&limit=100&offset=600
2025-12-22 16:01:30.3|Debug|ReleaseSearchService|Total of 21 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 600, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:30.5|Debug|ReleaseSearchService|Total of 100 reports were found for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 600, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045] from 1 indexer(s)
2025-12-22 16:01:30.5|Debug|ReleaseSearchService|Total of 35 reports were found for Term: [] | ID(s): TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] for Season / Episode:[S06], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050] from 1 indexer(s)
2025-12-22 16:01:32.2|Info|ReleaseSearchService|Searching indexer(s): [DrunkenSlug] for Term: [] | ID(s): IMDbId:[0098904] TVDbId:[79169] TVRageId:[5145] TvMazeId:[530] TmdbId:[1400] for Season / Episode:[S06], Offset: 700, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
